"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Economic Sector targeted by intervention","LCRP Appeal","Government Strategy Supported","Funded_by","Sector of Funding","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Training certified/accredited","For UNICEF Partners","Governorate","database.id","database"
"2018-01-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1761343219","2.2.2.1: : # of female LEB supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",6,"Mkalles","22015","Metn","LBN36","Mont Liban","5",NA,NA,NA,"Mkalles","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Water supply; sewerage, waste management and remed,Construction,Wholesale and retail trade; repair of motor vehicl,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0945512366","s0861027571","2018-01-01",NA,"Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1709989135","2.2.1.1: # of female SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Mkalles","22015","Metn","LBN36","Mont Liban","5",NA,NA,NA,"Mkalles","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Water supply; sewerage, waste management and remed,Construction,Wholesale and retail trade; repair of motor vehicl,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0008031119","s0861027571","2018-06-01",NA,"Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i1866021690","2.2.3.1: # of female SYR sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",7,"Tall Meaayan Tall Kiri","35017","Aakar","LBN51","Akkar","2",NA,NA,NA,"Tall Meaayan Tall Kiri","Save the Children International","p0000000574","SCI",NA,NA,"Other service activities","Yes",NA,"Others","Livelihoods","m1634719697","s0880377695","2018-04-01",NA,"No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i0737841365","2.2.3.1: # of female LEB sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",2,"Tall Meaayan Tall Kiri","35017","Aakar","LBN51","Akkar","2",NA,NA,NA,"Tall Meaayan Tall Kiri","Save the Children International","p0000000574","SCI",NA,NA,"Other service activities","Yes",NA,"Others","Livelihoods","m1634719697","s0880377695","2018-04-01",NA,"No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0172530009","s0915413277","2018-03-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0224597711","s0915413277","2018-04-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1441125601","s0915413277","2018-02-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0325698245","s0915413277","2018-06-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-07-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1863876637","s0915413277","2018-07-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Aaynata Baalbek","53063","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Aaynata Baalbek","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0109523790","s0915413277","2018-05-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i0680103453","2.2.1.1: # of male PRL benefitting from internships, on-the-job trainings or apprenticeships","Individuals",2,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0483214178","s0949051539","2018-03-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0923777135","2.1.1.2: # of female SYR completing market-based skills training","Individuals",14,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m2036581864","s0949051539","2018-04-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1709989135","2.2.1.1: # of female SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",11,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1552635044","s0949051539","2018-05-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0845296664","2.1.1.2: # of male SYR completing market-based skills training","Individuals",4,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m2036581864","s0949051539","2018-04-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1574211847","2.2.1.1: # of male SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",4,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1552635044","s0949051539","2018-05-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i2097749350","2.2.1.1: # of female LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",9,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1184185797","s0949051539","2018-02-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",4,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m2036581864","s0949051539","2018-04-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",1,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1184185797","s0949051539","2018-02-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1837991121","2.2.1.1: # of male LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",2,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1184185797","s0949051539","2018-02-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1574211847","2.2.1.1: # of male SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",5,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1184185797","s0949051539","2018-02-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1709989135","2.2.1.1: # of female SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1184185797","s0949051539","2018-02-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i2097749350","2.2.1.1: # of female LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",2,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0483214178","s0949051539","2018-03-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1837991121","2.2.1.1: # of male LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1552635044","s0949051539","2018-05-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",1,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1552635044","s0949051539","2018-05-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0029325837","2.1.1.2: # of male LEB completing market-based skills training","Individuals",4,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m2036581864","s0949051539","2018-04-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1709989135","2.2.1.1: # of female SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",3,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0983178120","s0949051539","2018-06-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i2097749350","2.2.1.1: # of female LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m1552635044","s0949051539","2018-05-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1837991121","2.2.1.1: # of male LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",5,"Bebnine","35003","Aakar","LBN51","Akkar","2",NA,NA,NA,"Bebnine","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Agriculture, forestry and fishing","Yes","MOAg Strategy","Italy","Livelihoods","m0483214178","s0949051539","2018-03-01","Youth","MoA","6 Months",NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0526278206","Activity-2.1.1: Market-based skills training","Unit",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0845296664","2.1.1.2: # of male SYR completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0923777135","2.1.1.2: # of female SYR completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0029325837","2.1.1.2: # of male LEB completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0526278206","Activity-2.1.1: Market-based skills training","Unit",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0845296664","2.1.1.2: # of male SYR completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",6,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0923777135","2.1.1.2: # of female SYR completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1786089877","s0950759200","2018-05-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0029325837","2.1.1.2: # of male LEB completing market-based skills training","Individuals",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",6,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Terre Des Hommes","p0000000516","TDH",NA,NA,"Hairdressing & Other Beauty,Administrative and support service activities,Other service activities","Yes","Other","Italy","Livelihoods","m1510764399","s0950759200","2018-06-01","Women,Youth,PWD","MEHE",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m0020796892","s0970035287","2018-02-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-07-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m2097728218","s0970035287","2018-07-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m0734580509","s0970035287","2018-03-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m2116136513","s0970035287","2018-04-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m0879625263","s0970035287","2018-05-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Taraiya","53016","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Taraiya","ICU","p0000004272","ICU",NA,NA,"Agriculture, forestry and fishing,Other service activities","Yes","MOAg Strategy","Italy","Livelihoods","m1065949801","s0970035287","2018-06-01","Women,Youth,PWD","Others",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i0737841365","2.2.3.1: # of female LEB sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",11,"Qleiaat Aakkar","35011","Aakar","LBN51","Akkar","2",NA,NA,NA,"Qleiaat Aakkar","Save the Children International","p0000000574","SCI",NA,NA,"Other service activities","Yes",NA,"Others","Livelihoods","m0702803016","s0974701650","2018-04-01",NA,"No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i0441565678","2.2.3.1: # of male SYR sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",5,"Qleiaat Aakkar","35011","Aakar","LBN51","Akkar","2",NA,NA,NA,"Qleiaat Aakkar","Save the Children International","p0000000574","SCI",NA,NA,"Other service activities","Yes",NA,"Others","Livelihoods","m0702803016","s0974701650","2018-04-01",NA,"No",NA,NA,8413,"LCRP-2018-R Livelihoods"
