"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2019-07-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m2044756826","s1110427784","2019-07-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",30,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1287459399","s1110427784","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",12,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0961974265","s1110427784","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",4,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0961974265","s1110427784","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",6,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1287459399","s1110427784","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",3,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0961974265","s1110427784","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",10,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1907823836","s1110427784","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",10,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m2008179245","s1110427784","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",46,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0068995226","s1110427784","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",42,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0353968975","s1110427784","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",18,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0353968975","s1110427784","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",32,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0201553032","s1110427784","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",23,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0236276246","s1110427784","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",8,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1785559884","s1110427784","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",12,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0236276246","s1110427784","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",9,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0201553032","s1110427784","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1287459399","s1110427784","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",8,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1907823836","s1110427784","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",4,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0201553032","s1110427784","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1907823836","s1110427784","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m2008179245","s1110427784","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",4,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1785559884","s1110427784","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m2095724716","s1110427784","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",17,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m1287459399","s1110427784","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",19,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0068995226","s1110427784","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",7,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m2008179245","s1110427784","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",16,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Save the Children International","p0000000574","SCI",NA,NA,"m0353968975","s1110427784","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.3",NA,"i1372432698",NA,"3.1.3.1: LEB-Female # of individuals trained/received food transformation/preservation technologies at household level","Individuals",23,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Secours Islamique Français","p0000000174","SIF",NA,NA,"m1399254491","s1121572576","2019-07-01","Others","No",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",14,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Institute For University Cooperation","p0000020231","ICU",NA,NA,"m1710738191","s1122758861","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",11,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Institute For University Cooperation","p0000020231","ICU",NA,NA,"m1710738191","s1122758861","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",12,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Institute For University Cooperation","p0000020231","ICU",NA,NA,"m1824658255","s1122758861","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",7,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Institute For University Cooperation","p0000020231","ICU",NA,NA,"m1824658255","s1122758861","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",1,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Institute For University Cooperation","p0000020231","ICU",NA,NA,"m0310033415","s1122758861","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",2,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1846667087","s1140347153","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",2,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1073182951","s1140347153","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",11,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0536359129","s1140347153","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",16,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1075699846","s1140347153","2019-09-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",63,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0536359129","s1140347153","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",13,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0238517305","s1140347153","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",7,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0616679271","s1140347153","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",8,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0238517305","s1140347153","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",2,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1073182951","s1140347153","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",54,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1846667087","s1140347153","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",5,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0225928092","s1140347153","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",44,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0238517305","s1140347153","2019-06-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0584909035",NA,"3.1.1.1: LEB-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",34,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1294969329","s1140347153","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i0795270636",NA,"3.1.1.1: SYR-Male # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",6,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m0616679271","s1140347153","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1958299264",NA,"3.1.1.1: LEB-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",54,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1846667087","s1140347153","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 3.1:  Optimal nutrition practices amongst the targeted populations improved","Outcome 3: Improve FOOD UTILIZATION: food safety and nutrition practices are improved through the promotion of consumption of diversified  and quality food","Activity 3.1.1",NA,"i1749744640",NA,"3.1.1.1: SYR-Female # of individuals trained on good nutritional practices/benefitting from microgardens","Individuals",35,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","Chamber of Commerce Industry and Agriculture of Zahle","p0000022274","CCIAZ",NA,NA,"m1021637256","s1140347153","2019-08-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
