"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0563206588","2.2.1.1:PRL- # of in-kind high thermal BLANKETS provided","Blankets",183,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0191613151","s1511006528","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1398339602","2.2.1.1:LEB- # of in-kind high thermal BLANKETS provided","Blankets",8,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0365562224","s1511006528","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",380,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0365562224","s1511006528","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",1089,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0191613151","s1511006528","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",38,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0013797367","s1511006528","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",498,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0191613151","s1511006528","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",24,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0013797367","s1511006528","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1398339602","2.2.1.1:LEB- # of in-kind high thermal BLANKETS provided","Blankets",374,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0191613151","s1511006528","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",532,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0191613151","s1511006528","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",11,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0365562224","s1511006528","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0563206588","2.2.1.1:PRL- # of in-kind high thermal BLANKETS provided","Blankets",12,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0013797367","s1511006528","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",504,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0365562224","s1511006528","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",189,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0365562224","s1511006528","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",310,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1088952729","s1517840063","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",120,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1088952729","s1517840063","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",111,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1088952729","s1517840063","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",232,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1088952729","s1517840063","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",250,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",174,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m2077977306","s1545387920","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",150,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1694601315","s1545387920","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1398339602","2.2.1.1:LEB- # of in-kind high thermal BLANKETS provided","Blankets",3,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",1002,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1546854084","s1545387920","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",90,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m2077977306","s1545387920","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0837972153","2.2.1.1:PRS- # of in-kind high thermal BLANKETS provided","Blankets",2,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",90,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1398339602","2.2.1.1:LEB- # of in-kind high thermal BLANKETS provided","Blankets",15,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",549,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1546854084","s1545387920","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",200,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1694601315","s1545387920","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",50,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m2077977306","s1545387920","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",500,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1694601315","s1545387920","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",50,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",540,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1546854084","s1545387920","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",150,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1694601315","s1545387920","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",4,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0563206588","2.2.1.1:PRL- # of in-kind high thermal BLANKETS provided","Blankets",15,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",60,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m2077977306","s1545387920","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0837972153","2.2.1.1:PRS- # of in-kind high thermal BLANKETS provided","Blankets",15,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",290,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",70,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0563206588","2.2.1.1:PRL- # of in-kind high thermal BLANKETS provided","Blankets",2,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",130,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",145,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",180,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0076935847","s1545387920","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",410,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0080567567","s1545387920","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",1456,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1546854084","s1545387920","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",1,NA,NA,"Chouf","LBN33","Mont Liban","5",NA,NA,NA,"Chouf","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1546854084","s1545387920","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2081138063","2.2.1.2:DisSyr- # of in-kind STOVES provided","Stoves",350,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","Dar El Fatwa","p0000001380","Dar El Fatwa",NA,NA,"Independent","m0126117984","s1553272900","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",36,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0287061802","s1606765322","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",9,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2073355307","s1606765322","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",21,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2143547295","s1606765322","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1398339602","2.2.1.1:LEB- # of in-kind high thermal BLANKETS provided","Blankets",1,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2143547295","s1606765322","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",121,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0566981478","s1606765322","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",59,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0419847690","s1606765322","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",167,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0287061802","s1606765322","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",247,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0419847690","s1606765322","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",1,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2143547295","s1606765322","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
