"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",84,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1424656202","s1833986260","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14700,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1591175878","s1833986260","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",56,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0726323429","s1849258316","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9625,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m2072532016","s1849258316","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",55,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1170244811","s1849258316","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",55,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0232337710","s1849258316","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9800,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0726323429","s1849258316","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9800,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0882386949","s1849258316","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9800,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0903062459","s1849258316","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9800,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1728128271","s1849258316","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9625,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1805578246","s1849258316","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",56,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0903062459","s1849258316","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",56,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0882386949","s1849258316","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9625,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1170244811","s1849258316","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",55,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m2072532016","s1849258316","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9625,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0232337710","s1849258316","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",56,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1728128271","s1849258316","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",55,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1805578246","s1849258316","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1628569473",NA,"1.1.2.3_SYR_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0424617791","s1866171669","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",80,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1930080451","s1866171669","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1930080451","s1866171669","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",320,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0424617791","s1866171669","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0424617791","s1866171669","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1628569473",NA,"1.1.2.3_SYR_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"Jezzine","LBN62","Sud","8",NA,NA,NA,"Jezzine","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1930080451","s1866171669","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",0,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1244044027","s1878936463","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",3,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2068575319","s1878936463","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",520.5,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0238964490","s1878936463","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",520.5,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1334130676","s1878936463","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",0,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1493303423","s1878936463","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",520.5,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0635810965","s1878936463","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",0,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1244044027","s1878936463","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",520.5,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1292662841","s1878936463","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",0,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1493303423","s1878936463","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",347,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0330804121","s1878936463","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",3,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0635810965","s1878936463","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",2,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0330804121","s1878936463","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",3,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1292662841","s1878936463","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",3,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0238964490","s1878936463","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",3,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1334130676","s1878936463","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",520.5,NA,NA,"Bent Jbayl","LBN41","Nabatiye","9",NA,NA,NA,"Bent Jbayl","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2068575319","s1878936463","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"[disability]:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i2056231866",NA,"1.1.2.3_Speaking:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",5,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1176959556","s1906208540","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",9920,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1360947597",NA,"1.1.2.3_SYR_Female:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",43,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",42,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1176959556","s1906208540","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",48,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1628569473",NA,"1.1.2.3_SYR_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",13,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0664485906","s1906208540","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1628569473",NA,"1.1.2.3_SYR_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",29,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",11280,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1176959556","s1906208540","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1146691641",NA,"1.1.2.3_Audio (Hearing):# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1628569473",NA,"1.1.2.3_SYR_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",24,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1176959556","s1906208540","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1360947597",NA,"1.1.2.3_SYR_Female:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",20,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0664485906","s1906208540","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",7920,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0664485906","s1906208540","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i1146691641",NA,"1.1.2.3_Audio (Hearing):# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",1,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0664485906","s1906208540","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"[disability]:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","i2056231866",NA,"1.1.2.3_Speaking:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)","Children",6,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1404302858","s1906208540","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
