"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",48,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1620899676","s1755315194","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",125,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0361600427","s1755315194","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",62,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1235239552","s1755315194","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",111,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0295384794","s1755315194","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",66,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1235239552","s1755315194","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",111,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1620899676","s1755315194","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",61,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0361600427","s1755315194","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",136,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0131118213","s1755315194","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0477629296","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with textbooks","Children",11,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0227339667","s1761795130","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",5,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0227339667","s1761795130","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",84,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0067174858","s1761795130","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1863899316","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with supplies","Children",11,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0227339667","s1761795130","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",22,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0973793649","s1761795130","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",10,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m1543563135","s1761795130","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",6,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0227339667","s1761795130","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",11,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m1543563135","s1761795130","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",24,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0973793649","s1761795130","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",93,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Save the Children International","p0000000574","SCI",NA,NA,"Yes","Other","m0067174858","s1761795130","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",97,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",19,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m0660728704","s1781142125","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0477629296","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with textbooks","Children",461,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",52,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m2057693627","s1781142125","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",18,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m0660728704","s1781142125","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",1,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m2057693627","s1781142125","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",140,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",17,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1863899316","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with supplies","Children",461,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",148,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m0660728704","s1781142125","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",194,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m0660728704","s1781142125","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2076461739","2.2.6: UNICEF Disability - # of children and youth with intellectual impairment enrolled in remedial/homework support programs","Children",20,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",97,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",15,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",27,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m2057693627","s1781142125","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",2,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m2057693627","s1781142125","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2140868738","2.2.6: PRL Male: # of children and youth who have completed homework support programs in public schools","Boys",1,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",123,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","American Lebanese Language Center","p0000014858","ALLC",NA,NA,"Yes","UNICEF","m1934512927","s1781142125","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1132365846","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in community venues","Boys",15,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0941966711","s1784377218","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",28,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0941966711","s1784377218","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0928998678","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in community venues","Girls",7,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0941966711","s1784377218","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0875875145","---------- 2.2.6 HOMEWORK SUPPORT ----------","Unit",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0941966711","s1784377218","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",27,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0941966711","s1784377218","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",76,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0944487503","s1803886364","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",150,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0944487503","s1803886364","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2138574993","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in community venues","Girls",76,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1832872001","s1803886364","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0606299757","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in community venues","Boys",74,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1832872001","s1803886364","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",74,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0944487503","s1803886364","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1282173598","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with transportation","Children",125,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0944487503","s1803886364","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0444137311","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with textbooks","Children",50,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1282173598","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with transportation","Children",50,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2076461739","2.2.6: UNICEF Disability - # of children and youth with intellectual impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",32,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",18,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2138574993","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in community venues","Girls",18,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0621212693","s1833350303","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0176483259","2.2.6: UNICEF Disability - # of children and youth with speaking impairment enrolled in remedial/homework support programs","Children",2,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0606299757","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in community venues","Boys",32,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0621212693","s1833350303","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0428011311","2.2.6: UNICEF Disability - # of children and youth with motor/mobility impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1706956374","2.2.6: UNICEF Disability - # of children and youth with disabilities enrolled in remedial/homework support programs","Children",4,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0812489737","s1833350303","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",192,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",12,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",122,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",256,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1095391439","2.2.6: UNICEF Disability - # of children and youth with seeing/hearing impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2140868738","2.2.6: PRL Male: # of children and youth who have completed homework support programs in public schools","Boys",6,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",6,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",194,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",119,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",27,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",13,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1706956374","2.2.6: UNICEF Disability - # of children and youth with disabilities enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",4,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0647064170","s1861747037","2018-03-01",NA,8072,"LCRP-2018-R Education"
