"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cv5axnykiex0nk43","LBN21","Baalbek","Outreach",NA,"GAC",3,"Baalbek_Hermel","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",23
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctrp6l1kiex2cfa4","LBN35","Kesrouane","Jounieh Safe Space",NA,"GAC",5,"Mont Liban","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4yjs1ukiexki0o7","LBN51","Aakar","Talmayaan",NA,"GAC",2,"Akkar","2020-11","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cp7c0uwkiey17iv8","LBN62","Jezzine","Jezzine Safe Space",NA,"Australia",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",60
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cj6r2bpkiez26799","LBN61","Saida","Mowasat & Old Saida City",NA,"Australia",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",75
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cqw57jmkiezc248a","LBN63","Sour","Outreach",NA,"Australia",8,"Sud","2020-11","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwptiznkjijxzg16","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cne1bckjikdgvj2","LBN25","Zahleh","Rayak,Riit, Hawch el Ghanam, ALi nahri",NA,"SIDA",6,"Bekaa","2020-12","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",7
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cq4qt1lkjikfrtr3","LBN21","Baalbek","Baalbeck, Younin, Arsal, Britel, Talia, Chaat, Hellaniyi",NA,"SIDA",3,"Baalbek_Hermel","2020-12","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",95
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1sme96kjl5mh8i4","LBN21","Baalbek",NA,NA,"Slovak Republic",3,"Baalbek_Hermel","2020-12","Magna Lebanon","Magna Lebanon",NA,"2020-12-31",NA,"SAMRS/2019/HUM/1/9","SLOVAKAID-Health aid for SGBV survivors in Baalbeck-Hermel","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",236
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cz17xdukjlik0aa3","LBN63","Sour","the project is implementing by Amel Association",NA,"Germany",8,"Sud","2020-12","Plan International","Plan International",NA,"2020-12-31",NA,"LBN100026","My Body My Right 2","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",7
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cyfl5tzkjml7g943","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-12","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","caoszo8kjnbyerjg","LBN41","Bent Jbayl",NA,NA,"UNHCR",9,"Nabatiye","2020-12","Intersos","Intersos",NA,"2020-12-31",NA,"LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","co67oo3kjnc6fvok","LBN43","Marjaayoun",NA,NA,"UNHCR",9,"Nabatiye","2020-12","Intersos","Intersos",NA,"2020-12-31",NA,"LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cyryn6ekjsfcxzpf","LBN25","Zahleh",NA,NA,"ECHO",6,"Bekaa","2020-12","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",48
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cndpwmzkjsjvxyj5","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-12","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","crtsoxrkjtoix8y2","LBN25","Zahleh","Taalabaya and Nabad",NA,"GAC",6,"Bekaa","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cajjg3qkjtoksvr3","LBN21","Baalbek","Outreach",NA,"GAC",3,"Baalbek_Hermel","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",40
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwsui58kjtonw494","LBN35","Kesrouane","Jounieh Safe Space",NA,"GAC",5,"Mont Liban","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cxgpfdrkjtoq8cp5","LBN34","Jbayl","Outreach",NA,"GAC",5,"Mont Liban","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cvdzib9kjtos0yj6","LBN55","Miniyeh-Danniyeh","CBR and outreach",NA,"GAC",4,"Nord","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",7
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c7bkgnjkjtov34b7","LBN51","Aakar","Talmayaan",NA,"GAC",2,"Akkar","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",7
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c53tvaxkjtp9v4s9","LBN62","Jezzine","Jezzine Safe Space",NA,"Australia",8,"Sud","2020-12","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",87
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4i7fktkjtpja6lb","LBN61","Saida","Mowasat & Old Saida City",NA,"Australia",8,"Sud","2020-12","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",123
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cobus3nkjtpouyzc","LBN63","Sour",NA,NA,"GAC",8,"Sud","2020-12","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","csgygwukju5qv662","LBN21","Baalbek","Arsal WGCC",NA,"Sweden",3,"Baalbek_Hermel","2020-12","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",82
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckxajyokju68ww45","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-12","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ccupukvkju6bcxs6","LBN51","Aakar","ECHO/SAID Mobile",NA,"ECHO",2,"Akkar","2020-12","IRC","International Rescue Committee",NA,"2020-03-31",NA,"EC457","ECHO-Integrated Protection and Education Response to Syrian Refugees in Lebanon","2019-03-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c3urth5kju6h3w77","LBN51","Aakar","ECW Mobile",NA,"UNICEF",2,"Akkar","2020-12","IRC","International Rescue Committee","ECW Mobile","2021-07-31","CoVID-19","LEBA/","Education Cannot Wait","2020-07-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",28
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","crw68dekjwx4hhg9","LBN51","Aakar",NA,NA,"IRELAND",2,"Akkar","2020-12","CONCERN","CONCERN WORLDWIDE",NA,"2020-12-31",NA,"IG690/9511/00/0000","Irish Aid-  ""Prevent Sexual Gender Based Violence against Syrian refugee and vulnerable Lebanese women, girls and boys and buil...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",50
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4mmsajkjwyygkam","LBN55","Miniyeh-Danniyeh",NA,NA,"IRELAND",4,"Nord","2020-12","CONCERN","CONCERN WORLDWIDE",NA,"2020-12-31",NA,"IG690/9511/00/0000","Irish Aid-  ""Prevent Sexual Gender Based Violence against Syrian refugee and vulnerable Lebanese women, girls and boys and buil...","2020-01-01","i2017040641",NA,"3.3.C_SYR_Male_(Age >= 18): # of men sensitized on SGBV (incl. influential leaders)",27
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","k6atb6pk2","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-01","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","k6bvunnh2","LBN21","Baalbek","Baalbek Arsal Labwe",NA,"UNHCR",3,"Baalbek_Hermel","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LBN01/2020/MY/0000000538/000","UNHCR Bekaa-GBV Prevention and Response in Bekaa","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","k6bzc7kc3","LBN56","Trablous","Qobbeh",NA,"UNICEF",4,"Nord","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LEBA/PCA2017061","Protection and Mitigation of Gender Based Violence against women and girls in Lebanon among Syrian refugees and vulnerable host...","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","k6bzo1gq4","LBN51","Aakar","Bebnine",NA,"UNICEF",2,"Akkar","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LEBA/PCA2017061","Protection and Mitigation of Gender Based Violence against women and girls in Lebanon among Syrian refugees and vulnerable host...","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7k5nlp72","LBN21","Baalbek","Baalbek Arsal Labwe",NA,"UNHCR",3,"Baalbek_Hermel","2020-02","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LBN01/2020/MY/0000000538/000","UNHCR Bekaa-GBV Prevention and Response in Bekaa","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7k6vb2z8","LBN56","Trablous","Qobbeh",NA,"UNICEF",4,"Nord","2020-02","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-12-31",NA,"LEBA/PCA2017061","Protection and Mitigation of Gender Based Violence against women and girls in Lebanon among Syrian refugees and vulnerable host...","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8pwcnk17","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-03","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8qaxnhrw","LBN63","Sour",NA,NA,"UNICEF",8,"Sud","2020-03","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31",NA,"UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",23
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8qb54l7y","LBN61","Saida",NA,NA,"UNICEF",8,"Sud","2020-03","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31",NA,"UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck9wf0h6za","LBN55","Miniyeh-Danniyeh","CBR and outreach",NA,"GAC",4,"Nord","2020-04","IMC","International Medical Corps",NA,"2021-12-31",NA,"GACXXX/3871 IWO","GAC - Providing essential health, mental health, and protection assistance to Syrian refugees and other vulnerable populations...","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck9wfoi2yi","LBN61","Saida","Mowasat & Old Saida City",NA,"Australia",8,"Sud","2020-04","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck9wk3pekh","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-04","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c3fj72akb4st1y26","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-05","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4ms1cukc94ohco4","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-06","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgggrpskca9k2jvb","LBN61","Saida","Mowasat & Old Saida City",NA,"Australia",8,"Sud","2020-06","IMC","International Medical Corps",NA,"2020-05-31",NA,"3448 DFAT-PIA","DFAT- Syria Response – Protection activities in Lebanon","2017-06-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c5p6plnkdfo6bfi4","LBN51","Aakar",NA,NA,"IRELAND",2,"Akkar","2020-07","CONCERN","CONCERN WORLDWIDE",NA,"2020-12-31",NA,"IG690/9511/00/0000","Irish Aid-  ""Prevent Sexual Gender Based Violence against Syrian refugee and vulnerable Lebanese women, girls and boys and buil...","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cbfyuftkdh9ugrw3","LBN21","Baalbek","Baalbeck, Younin, Arsal, Britel, Talia, Chaat, Hellaniyi",NA,"SIDA",3,"Baalbek_Hermel","2020-08","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chl599zkdhacbqm4","LBN25","Zahleh","Rayak,Riit, Hawch el Ghanam, ALi nahri",NA,"SIDA",6,"Bekaa","2020-08","Nabad","Nabad",NA,"2020-12-31",NA,"LBN04NAD","UNFPA-Gender based violence and reproductive health services for most vulnerable communities in Bekaa","2020-05-04","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cb46vbtkdk7eho2b","LBN51","Aakar","awareness session on RH and GBV services provided remotely in addition to additional info session and case management",NA,"UNFPA",2,"Akkar","2020-07","AND","AND","project operates in Jurd, Sahel and Halba areas","2020-08-04",NA,"LBN04AND","Promote GEEW and prevent/respond 2 GBV incldg humanitarian","2020-05-04","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8ridr6kdovxryj4","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-07","AND","AND",NA,"2020-12-31",NA,"LEBA/PCA2017062/PD2019739","Safer Communities for Women and Adolescent Girls V","2020-01-01","ck4861adj73",NA,"3.3.C_PRS_Female_(Age < 18): # of girls sensitized on SGBV",0
