"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","cka6o30jo8","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-04","GVC","Gruppo di Volontariato Civile",NA,"2020-03-31","ECHO/SYR/BUD/2019/91000","ECHO 8 - Improving the overall aid effectiveness and accountability to better address the protection needs of the most vulnerab...","2019-08-01","i1920879187",NA,"2.1.3.2_SYR:Total USD amount distributed for one-off cash in case of influx/emergency",3300
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oebant9","LBN24","West Bekaa",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oedzjqb","LBN23","Rachaiya",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oeg4n5d","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck98frtwh2","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-03","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",166.66
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu5vv98","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu8cor9","LBN24","West Bekaa",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu9lcua","LBN23","Rachaiya",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v11l044","LBN31","Aaley",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1l4gr7","LBN32","Baabda",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1to429","LBN33","Chouf",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1w2ebc","LBN11","Beirut",NA,NA,"KOREA, REPUBLIC OF",7,"Beyrouth","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1xoc3e","LBN34","Jbayl",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1yq2bg","LBN35","Kesrouane",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1zp83i","LBN36","Metn",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v20oqjk","LBN61","Saida",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v22d6qm","LBN63","Sour",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2e2wrp","LBN31","Aaley",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2gjd8q","LBN32","Baabda",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2jy6kr","LBN11","Beirut",NA,NA,"KOREA, REPUBLIC OF",7,"Beyrouth","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2ldjos","LBN33","Chouf",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2m4zgt","LBN35","Kesrouane",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2n9aru","LBN36","Metn",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2oakav","LBN61","Saida",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i0625044891",NA,"2.1.3.2_PRS:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6jc8n2o6","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-01","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",300
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k7d3n4xo2","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-02","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",300
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k7d4dni13","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-02","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",300
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oebant9","LBN24","West Bekaa",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oedzjqb","LBN23","Rachaiya",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oeg4n5d","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck98frtwh2","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-03","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",300
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu5vv98","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu8cor9","LBN24","West Bekaa",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu9lcua","LBN23","Rachaiya",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v11l044","LBN31","Aaley",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1l4gr7","LBN32","Baabda",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",100
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1to429","LBN33","Chouf",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1w2ebc","LBN11","Beirut",NA,NA,"KOREA, REPUBLIC OF",7,"Beyrouth","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1xoc3e","LBN34","Jbayl",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1yq2bg","LBN35","Kesrouane",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v1zp83i","LBN36","Metn",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v20oqjk","LBN61","Saida",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",200
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v22d6qm","LBN63","Sour",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2e2wrp","LBN31","Aaley",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2gjd8q","LBN32","Baabda",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",200
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2jy6kr","LBN11","Beirut",NA,NA,"KOREA, REPUBLIC OF",7,"Beyrouth","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2ldjos","LBN33","Chouf",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2m4zgt","LBN35","Kesrouane",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2n9aru","LBN36","Metn",NA,NA,"KOREA, REPUBLIC OF",5,"Mont Liban","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9v2oakav","LBN61","Saida",NA,NA,"KOREA, REPUBLIC OF",8,"Sud","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1266436632",NA,"2.1.3.2_PRL:Total USD amount distributed for one-off cash in case of influx/emergency",100
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oebant9","LBN24","West Bekaa",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1651200856",NA,"2.1.3.2_LEB:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oedzjqb","LBN23","Rachaiya",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1651200856",NA,"2.1.3.2_LEB:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8oeg4n5d","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-03","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1651200856",NA,"2.1.3.2_LEB:Total USD amount distributed for one-off cash in case of influx/emergency",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck98frtwh2","LBN56","Trablous",NA,NA,"ECHO",4,"Nord","2020-03","NRC","Norweigan Refugee Council","2020-03-31","2019-08-01","LBFM1903","ECHO-LPC","2019-08-01","i1651200856",NA,"2.1.3.2_LEB:Total USD amount distributed for one-off cash in case of influx/emergency",466.66
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9tu5vv98","LBN25","Zahleh",NA,NA,"KOREA, REPUBLIC OF",6,"Bekaa","2020-04","SCI","Save the Children International",NA,"2020-04-30","41000462","LBN 2019-20 Winterization: Supporting refugees in Lebanon to survive the snow","2019-12-01","i1651200856",NA,"2.1.3.2_LEB:Total USD amount distributed for one-off cash in case of influx/emergency",100
