"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Site Type","report.id","site.id","start_date","database.id","database"
"2019-04-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","50","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1875377097","s0507144747","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-09-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1012225807",NA,"3.1.b_PRL_Female: # of children U1 receiving Penta 1 vaccine","Children","17","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0674062795","s0507144747","2019-09-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1012225807",NA,"3.1.b_PRL_Female: # of children U1 receiving Penta 1 vaccine","Children","11","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0149789907","s0507144747","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0262137343",NA,"3.1.a_PRS_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","4","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1758812257","s0507144747","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","3","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1460513184","s0507144747","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-09-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1554635205",NA,"3.1.a_PRL_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","12","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0674062795","s0507144747","2019-09-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","69","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-04-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0262137343",NA,"3.1.a_PRS_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","1","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1875377097","s0507144747","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1460513184","s0507144747","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-09-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","3","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0674062795","s0507144747","2019-09-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","68","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1460513184","s0507144747","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","5","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0262137343",NA,"3.1.a_PRS_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","3","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0149789907","s0507144747","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-09-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","18","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0674062795","s0507144747","2019-09-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-06-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","3","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1454314210","s0507144747","2019-06-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-04-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","12","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1875377097","s0507144747","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1012225807",NA,"3.1.b_PRL_Female: # of children U1 receiving Penta 1 vaccine","Children","14","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-11-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","16","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m2117111804","s0507144747","2019-11-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","6","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0366301781","s0507144747","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","82","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0537520346","s0507144747","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1012225807",NA,"3.1.b_PRL_Female: # of children U1 receiving Penta 1 vaccine","Children","16","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1326861065",NA,"3.1.a_PRS_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","Children","13","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0537520346","s0507144747","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1326861065",NA,"3.1.a_PRS_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","Children","9","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0366301781","s0507144747","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","13","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0149789907","s0507144747","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","78","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1012225807",NA,"3.1.b_PRL_Female: # of children U1 receiving Penta 1 vaccine","Children","12","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0537520346","s0507144747","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","18","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-06-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1554635205",NA,"3.1.a_PRL_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","16","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1454314210","s0507144747","2019-06-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-09-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","57","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0674062795","s0507144747","2019-09-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1554635205",NA,"3.1.a_PRL_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","14","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0262137343",NA,"3.1.a_PRS_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0366301781","s0507144747","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-02-28","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1194505251","s0507144747","2019-02-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1282200243",NA,"3.1.b_PRL_Male: # of children U1 receiving Penta 1 vaccine","Children","15","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0262137343",NA,"3.1.a_PRS_Male: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other chi","Children","5","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0537520346","s0507144747","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-02-28","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i0515588688",NA,"3.1.a_PRL_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","PLW","66","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1194505251","s0507144747","2019-02-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-02-28","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1194505251","s0507144747","2019-02-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-04-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i1082659754",NA,"3.1.b_PRS_Male: # of children U1 receiving Penta 1 vaccine","Children","2","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1875377097","s0507144747","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1326861065",NA,"3.1.a_PRS_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","Children","9","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1460513184","s0507144747","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-03-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","5","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1377723733","s0507144747","2019-03-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-04-30","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children U1 receiving Penta 1 vaccine","i0373324549",NA,"3.1.b_PRS_Female: # of children U1 receiving Penta 1 vaccine","Children","1","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m1875377097","s0507144747","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 3 - CHILD SURVIVAL (Health and Nutrition)",NA,"Child Survival H&N","# of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other child health servic","i1326861065",NA,"3.1.a_PRS_Female: # of children and pregnant and lactating women accessing preventive health care interventions, including antenatal and postnatal care, routine immunization, breastfeeding support, growth monitoring and developmental screening and other c","Children","5","Miye ou Miyé","61012","Saida","LBN61","Sud","8","61183_31_003",33.54420278,35.38068611,"PHC: UNRWA- Ein el Hilweh Health Clinic (1)",NA,"p0000021370","UNRWA",NA,NA,"UNRWA PHCC","m0481705440","s0507144747","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
